x,y,B,is_init,is_unsafe
0.25,-1.45,2.005,0,0
0.27500000000000013,-1.45,2.018125,0,0
0.30000000000000004,-1.45,2.0324999999999998,0,0
0.3250000000000002,-1.45,2.048125,0,0
0.3500000000000001,-1.45,2.065,0,0
0.375,-1.45,2.083125,0,0
0.40000000000000013,-1.45,2.1025,0,0
0.42500000000000004,-1.45,2.123125,0,0
0.4500000000000002,-1.45,2.145,0,0
0.4750000000000001,-1.45,2.168125,0,0
0.5,-1.45,2.1925,0,0
0.5249999999999999,-1.45,2.2181249999999997,0,0
0.5500000000000003,-1.45,2.245,0,0
0.5750000000000002,-1.45,2.2731250000000003,0,0
0.6000000000000001,-1.45,2.3025,0,0
0.625,-1.45,2.333125,0,0
0.6499999999999999,-1.45,2.3649999999999998,0,0
0.6750000000000003,-1.45,2.3981250000000003,0,0
0.7000000000000002,-1.45,2.4325,0,0
0.7250000000000001,-1.45,2.468125,0,0
0.75,-1.45,2.505,0,0
0.7749999999999999,-1.45,2.543125,0,0
0.8000000000000003,-1.45,2.5825000000000005,0,0
0.8250000000000002,-1.45,2.623125,0,0
0.8500000000000001,-1.45,2.665,0,0
0.875,-1.45,2.708125,0,0
0.9000000000000004,-1.45,2.7525000000000004,0,0
0.9250000000000003,-1.45,2.7981250000000006,0,0
0.9500000000000002,-1.45,2.845,0,0
0.9750000000000001,-1.45,2.893125,0,0
1.0,-1.45,2.9425,0,0
1.0250000000000004,-1.45,2.993125000000001,0,0
1.0500000000000003,-1.45,3.0450000000000004,0,0
1.0750000000000002,-1.45,3.0981250000000005,0,0
1.1,-1.45,3.1525,0,0
1.125,-1.45,3.208125,0,0
1.1500000000000004,-1.45,3.2650000000000006,0,0
1.1750000000000003,-1.45,3.3231250000000006,0,0
1.2000000000000002,-1.45,3.3825000000000003,0,0
1.225,-1.45,3.443125,0,0
1.25,-1.45,3.505,0,0
1.2750000000000004,-1.45,3.568125000000001,0,0
